station,valid,drct,sknt,gust
MLB,2024-07-20 14:53,170.00,6.00,M
MLB,2024-07-20 15:53,100.00,9.00,M
MLB,2024-07-20 16:53,100.00,10.00,M
MLB,2024-07-20 17:53,130.00,13.00,M
MLB,2024-07-20 18:33,130.00,12.00,21.00
MLB,2024-07-20 18:53,130.00,11.00,23.00
MLB,2024-07-20 19:53,120.00,12.00,M
MLB,2024-07-20 20:53,160.00,11.00,M
MLB,2024-07-20 21:53,120.00,11.00,M
MLB,2024-07-20 22:53,130.00,9.00,18.00
MLB,2024-07-20 23:53,140.00,7.00,M
MLB,2024-07-21 00:53,160.00,6.00,M
MLB,2024-07-21 01:53,140.00,7.00,M
MLB,2024-07-21 02:53,160.00,4.00,M
MLB,2024-07-21 03:53,170.00,3.00,M
MLB,2024-07-21 04:53,0.00,0.00,M
MLB,2024-07-21 05:28,0.00,0.00,M
MLB,2024-07-21 05:53,0.00,0.00,M
MLB,2024-07-21 06:15,0.00,0.00,M
MLB,2024-07-21 06:53,0.00,0.00,M
MLB,2024-07-21 07:53,180.00,3.00,M
MLB,2024-07-21 08:53,150.00,4.00,M
MLB,2024-07-21 09:53,290.00,5.00,M
MLB,2024-07-21 10:46,300.00,4.00,M
MLB,2024-07-21 10:53,290.00,5.00,M
MLB,2024-07-21 11:14,300.00,4.00,M
MLB,2024-07-21 11:41,0.00,0.00,M
MLB,2024-07-21 11:53,0.00,0.00,M
MLB,2024-07-21 12:01,0.00,0.00,M
MLB,2024-07-21 12:13,0.00,0.00,M
MLB,2024-07-21 12:22,0.00,0.00,M
MLB,2024-07-21 12:53,0.00,0.00,M
MLB,2024-07-21 13:53,190.00,4.00,M
MLB,2024-07-21 14:53,M,5.00,M
MLB,2024-07-21 15:53,80.00,7.00,M
MLB,2024-07-21 16:53,80.00,9.00,M
MLB,2024-07-21 17:53,90.00,11.00,16.00
MLB,2024-07-21 18:53,90.00,11.00,M
MLB,2024-07-21 19:53,100.00,13.00,M
MLB,2024-07-21 20:53,100.00,12.00,M
MLB,2024-07-21 21:53,130.00,13.00,19.00
MLB,2024-07-21 22:53,120.00,12.00,M
MLB,2024-07-21 23:53,110.00,10.00,M
MLB,2024-07-22 00:53,120.00,8.00,M
MLB,2024-07-22 01:53,110.00,7.00,M
MLB,2024-07-22 02:53,100.00,6.00,M
MLB,2024-07-22 03:53,120.00,6.00,M
MLB,2024-07-22 04:53,120.00,7.00,M
MLB,2024-07-22 05:53,160.00,4.00,M
MLB,2024-07-22 06:53,160.00,4.00,M
MLB,2024-07-22 07:53,160.00,4.00,M
MLB,2024-07-22 08:53,160.00,3.00,M
MLB,2024-07-22 09:53,150.00,5.00,M
MLB,2024-07-22 10:53,0.00,0.00,M
MLB,2024-07-22 11:53,150.00,3.00,M
MLB,2024-07-22 12:53,90.00,5.00,M
MLB,2024-07-22 13:53,80.00,7.00,M
MLB,2024-07-22 14:53,120.00,7.00,M
MLB,2024-07-22 15:53,110.00,7.00,M
MLB,2024-07-22 16:53,90.00,12.00,M
MLB,2024-07-22 17:53,100.00,11.00,M
MLB,2024-07-22 18:53,100.00,11.00,M
MLB,2024-07-22 19:53,110.00,10.00,M
MLB,2024-07-22 20:53,120.00,9.00,M
MLB,2024-07-22 21:53,120.00,9.00,M
MLB,2024-07-22 22:53,220.00,6.00,M
MLB,2024-07-22 23:53,210.00,8.00,M
MLB,2024-07-23 00:53,230.00,5.00,M
MLB,2024-07-23 01:53,260.00,3.00,M
MLB,2024-07-23 02:53,170.00,5.00,M
MLB,2024-07-23 03:53,200.00,5.00,M
MLB,2024-07-23 04:53,190.00,6.00,M
MLB,2024-07-23 05:53,190.00,4.00,M
MLB,2024-07-23 06:53,210.00,5.00,M
MLB,2024-07-23 07:53,240.00,4.00,M
MLB,2024-07-23 08:53,200.00,3.00,M
MLB,2024-07-23 09:53,220.00,5.00,M
MLB,2024-07-23 10:26,0.00,0.00,M
MLB,2024-07-23 10:53,0.00,0.00,M
MLB,2024-07-23 11:53,160.00,5.00,M
MLB,2024-07-23 12:53,190.00,5.00,M
MLB,2024-07-23 13:53,160.00,7.00,M
MLB,2024-07-23 14:53,200.00,8.00,M
MLB,2024-07-23 15:53,110.00,7.00,M
MLB,2024-07-23 16:53,110.00,11.00,M
MLB,2024-07-23 17:53,90.00,14.00,M
MLB,2024-07-23 18:53,120.00,12.00,M
MLB,2024-07-23 19:21,130.00,8.00,16.00
MLB,2024-07-23 19:53,120.00,11.00,M
MLB,2024-07-23 20:53,130.00,14.00,21.00
MLB,2024-07-23 21:53,120.00,12.00,20.00
MLB,2024-07-23 22:53,140.00,10.00,M
MLB,2024-07-23 23:53,150.00,8.00,M
MLB,2024-07-24 00:53,150.00,6.00,M
MLB,2024-07-24 01:53,140.00,6.00,M
MLB,2024-07-24 02:53,150.00,3.00,M
MLB,2024-07-24 03:53,140.00,4.00,M
MLB,2024-07-24 04:53,150.00,3.00,M
MLB,2024-07-24 05:53,0.00,0.00,M
MLB,2024-07-24 06:53,130.00,3.00,M
MLB,2024-07-24 07:53,100.00,5.00,M
MLB,2024-07-24 08:53,100.00,5.00,M
MLB,2024-07-24 09:53,100.00,6.00,M
MLB,2024-07-24 10:53,140.00,3.00,M
MLB,2024-07-24 11:53,110.00,5.00,M
MLB,2024-07-24 12:04,M,3.00,M
MLB,2024-07-24 12:53,120.00,8.00,M
MLB,2024-07-24 12:58,110.00,10.00,M
MLB,2024-07-24 13:53,120.00,8.00,M
MLB,2024-07-24 14:53,120.00,12.00,M
MLB,2024-07-24 15:53,100.00,11.00,M
MLB,2024-07-24 16:53,110.00,10.00,M
MLB,2024-07-24 17:53,110.00,14.00,20.00
MLB,2024-07-24 18:53,130.00,13.00,21.00
MLB,2024-07-24 19:53,110.00,14.00,M
MLB,2024-07-24 20:53,120.00,13.00,22.00
MLB,2024-07-24 21:53,120.00,13.00,M
MLB,2024-07-24 22:53,130.00,12.00,M
MLB,2024-07-24 23:53,130.00,10.00,M
MLB,2024-07-25 00:53,140.00,11.00,M
MLB,2024-07-25 01:53,140.00,8.00,M
MLB,2024-07-25 02:53,150.00,5.00,M
MLB,2024-07-25 03:53,160.00,4.00,M
MLB,2024-07-25 04:53,170.00,4.00,M
MLB,2024-07-25 05:53,160.00,5.00,M
MLB,2024-07-25 06:53,160.00,3.00,M
MLB,2024-07-25 07:53,0.00,0.00,M
MLB,2024-07-25 08:53,0.00,0.00,M
MLB,2024-07-25 09:43,0.00,0.00,M
MLB,2024-07-25 09:53,0.00,0.00,M
MLB,2024-07-25 10:53,170.00,3.00,M
MLB,2024-07-25 11:53,0.00,0.00,M
MLB,2024-07-25 12:53,130.00,7.00,M
MLB,2024-07-25 13:35,100.00,9.00,M
MLB,2024-07-25 13:53,110.00,9.00,M
MLB,2024-07-25 14:53,120.00,10.00,M
MLB,2024-07-25 15:53,110.00,11.00,M
MLB,2024-07-25 16:53,100.00,10.00,20.00
MLB,2024-07-25 17:53,110.00,12.00,M
MLB,2024-07-25 18:53,100.00,12.00,M
MLB,2024-07-25 19:53,100.00,12.00,M
MLB,2024-07-25 20:53,120.00,12.00,M
MLB,2024-07-25 21:53,90.00,13.00,M
MLB,2024-07-25 22:53,110.00,9.00,M
MLB,2024-07-25 23:53,100.00,11.00,M
MLB,2024-07-26 00:53,110.00,7.00,M
MLB,2024-07-26 01:53,120.00,7.00,M
MLB,2024-07-26 02:53,120.00,8.00,M
MLB,2024-07-26 03:53,190.00,3.00,M
MLB,2024-07-26 04:53,160.00,3.00,M
MLB,2024-07-26 05:53,150.00,4.00,M
MLB,2024-07-26 06:53,130.00,4.00,M
MLB,2024-07-26 07:53,190.00,4.00,M
MLB,2024-07-26 08:53,200.00,3.00,M
MLB,2024-07-26 09:53,220.00,3.00,M
MLB,2024-07-26 10:53,240.00,3.00,M
MLB,2024-07-26 11:53,0.00,0.00,M
MLB,2024-07-26 12:53,180.00,4.00,M
MLB,2024-07-26 13:53,180.00,5.00,M
MLB,2024-07-26 14:53,0.00,0.00,M
MLB,2024-07-26 15:53,90.00,8.00,M
MLB,2024-07-26 16:53,100.00,8.00,M
MLB,2024-07-26 17:53,90.00,11.00,M
MLB,2024-07-26 18:53,90.00,9.00,M
MLB,2024-07-26 19:53,100.00,12.00,M
MLB,2024-07-26 20:53,100.00,13.00,M
MLB,2024-07-26 21:53,120.00,11.00,20.00
MLB,2024-07-26 22:53,130.00,12.00,17.00
MLB,2024-07-26 23:53,200.00,8.00,M
MLB,2024-07-27 00:53,0.00,0.00,M
MLB,2024-07-27 01:53,220.00,3.00,M
MLB,2024-07-27 02:53,0.00,0.00,M
MLB,2024-07-27 03:53,0.00,0.00,M
MLB,2024-07-27 04:53,0.00,0.00,M
MLB,2024-07-27 05:53,0.00,0.00,M
MLB,2024-07-27 06:53,180.00,3.00,M
MLB,2024-07-27 07:53,170.00,3.00,M
MLB,2024-07-27 08:53,170.00,4.00,M
MLB,2024-07-27 09:53,180.00,4.00,M
MLB,2024-07-27 10:53,260.00,4.00,M
MLB,2024-07-27 11:53,240.00,4.00,M
MLB,2024-07-27 12:17,200.00,3.00,M
MLB,2024-07-27 12:28,220.00,4.00,M
MLB,2024-07-27 12:37,220.00,5.00,M
MLB,2024-07-27 12:53,220.00,5.00,M
MLB,2024-07-27 13:53,210.00,9.00,M
MLB,2024-07-27 14:53,260.00,6.00,M
MLB,2024-07-27 15:53,230.00,7.00,16.00
MLB,2024-07-27 16:53,230.00,5.00,M
MLB,2024-07-27 17:20,90.00,12.00,M
MLB,2024-07-27 17:53,120.00,12.00,M
MLB,2024-07-27 18:53,110.00,9.00,M
MLB,2024-07-27 19:42,110.00,11.00,M
MLB,2024-07-27 19:53,110.00,7.00,M
MLB,2024-07-27 20:39,300.00,11.00,M
MLB,2024-07-27 20:53,330.00,6.00,M
MLB,2024-07-27 21:19,200.00,3.00,M
MLB,2024-07-27 21:53,320.00,5.00,M
MLB,2024-07-27 22:53,270.00,9.00,M
MLB,2024-07-27 23:53,270.00,4.00,M
MLB,2024-07-28 00:53,280.00,4.00,M
MLB,2024-07-28 01:53,250.00,4.00,M
MLB,2024-07-28 02:53,280.00,3.00,M
MLB,2024-07-28 03:53,0.00,0.00,M
MLB,2024-07-28 04:53,0.00,0.00,M
MLB,2024-07-28 05:53,0.00,0.00,M
MLB,2024-07-28 06:53,290.00,3.00,M
MLB,2024-07-28 07:53,320.00,4.00,M
MLB,2024-07-28 08:53,270.00,3.00,M
MLB,2024-07-28 09:53,0.00,0.00,M
MLB,2024-07-28 10:53,290.00,3.00,M
MLB,2024-07-28 11:53,0.00,0.00,M
MLB,2024-07-28 12:53,0.00,0.00,M
MLB,2024-07-28 13:53,20.00,3.00,M
MLB,2024-07-28 14:53,M,3.00,M
MLB,2024-07-28 15:53,70.00,9.00,M
MLB,2024-07-28 16:53,100.00,10.00,M
MLB,2024-07-28 17:53,70.00,8.00,M
MLB,2024-07-28 18:13,70.00,10.00,M
MLB,2024-07-28 18:27,60.00,11.00,M
MLB,2024-07-28 18:53,50.00,12.00,M
MLB,2024-07-28 19:19,20.00,11.00,M
MLB,2024-07-28 19:53,40.00,9.00,M
MLB,2024-07-28 20:53,40.00,9.00,M
MLB,2024-07-28 21:53,70.00,7.00,M
MLB,2024-07-28 22:53,60.00,11.00,M
MLB,2024-07-28 23:05,50.00,11.00,M
MLB,2024-07-28 23:53,M,3.00,M
MLB,2024-07-29 00:05,270.00,6.00,M
MLB,2024-07-29 00:26,290.00,7.00,M
MLB,2024-07-29 00:43,250.00,9.00,M
MLB,2024-07-29 00:53,250.00,6.00,M
MLB,2024-07-29 01:05,190.00,4.00,M
MLB,2024-07-29 01:14,250.00,5.00,M
MLB,2024-07-29 01:22,180.00,4.00,M
MLB,2024-07-29 01:30,120.00,7.00,M
MLB,2024-07-29 01:32,90.00,6.00,M
MLB,2024-07-29 01:42,80.00,9.00,M
MLB,2024-07-29 01:53,70.00,4.00,M
MLB,2024-07-29 02:15,180.00,3.00,M
MLB,2024-07-29 02:53,0.00,0.00,M
MLB,2024-07-29 03:53,110.00,4.00,M
MLB,2024-07-29 04:23,180.00,5.00,M
MLB,2024-07-29 04:37,180.00,3.00,M
MLB,2024-07-29 04:53,200.00,4.00,M
MLB,2024-07-29 05:53,270.00,3.00,M
MLB,2024-07-29 06:53,0.00,0.00,M
MLB,2024-07-29 07:53,0.00,0.00,M
MLB,2024-07-29 08:53,0.00,0.00,M
MLB,2024-07-29 09:53,0.00,0.00,M
MLB,2024-07-29 10:53,0.00,0.00,M
MLB,2024-07-29 11:53,290.00,3.00,M
MLB,2024-07-29 12:53,330.00,3.00,M
MLB,2024-07-29 13:53,70.00,3.00,M
MLB,2024-07-29 14:53,40.00,6.00,M
MLB,2024-07-29 15:53,70.00,8.00,M
MLB,2024-07-29 16:53,M,5.00,M
MLB,2024-07-29 17:53,80.00,10.00,M
MLB,2024-07-29 18:53,40.00,8.00,M
MLB,2024-07-29 19:12,50.00,9.00,M
MLB,2024-07-29 19:27,50.00,12.00,17.00
MLB,2024-07-29 19:53,50.00,10.00,M
MLB,2024-07-29 20:53,40.00,11.00,M
MLB,2024-07-29 21:53,60.00,11.00,M
MLB,2024-07-29 22:53,70.00,9.00,M
MLB,2024-07-29 23:53,60.00,7.00,M
MLB,2024-07-30 00:53,50.00,11.00,M
MLB,2024-07-30 01:53,70.00,8.00,M
MLB,2024-07-30 02:41,210.00,4.00,M
MLB,2024-07-30 02:50,200.00,3.00,M
MLB,2024-07-30 02:53,180.00,3.00,M
MLB,2024-07-30 03:53,0.00,0.00,M
MLB,2024-07-30 04:53,0.00,0.00,M
MLB,2024-07-30 05:53,200.00,4.00,M
MLB,2024-07-30 06:53,0.00,0.00,M
MLB,2024-07-30 07:53,290.00,3.00,M
MLB,2024-07-30 08:53,0.00,0.00,M
MLB,2024-07-30 09:53,0.00,0.00,M
MLB,2024-07-30 10:53,0.00,0.00,M
MLB,2024-07-30 11:53,0.00,0.00,M
MLB,2024-07-30 12:53,50.00,4.00,M
MLB,2024-07-30 13:53,50.00,5.00,M
MLB,2024-07-30 14:53,60.00,8.00,M
MLB,2024-07-30 15:53,80.00,8.00,M
MLB,2024-07-30 16:44,70.00,7.00,M
MLB,2024-07-30 16:53,80.00,9.00,M
MLB,2024-07-30 17:30,90.00,9.00,M
MLB,2024-07-30 17:53,80.00,7.00,M
MLB,2024-07-30 18:53,80.00,9.00,M
MLB,2024-07-30 19:53,100.00,12.00,M
MLB,2024-07-30 20:53,100.00,10.00,M
MLB,2024-07-30 21:53,130.00,10.00,M
MLB,2024-07-30 22:53,140.00,10.00,M
MLB,2024-07-30 23:53,140.00,8.00,M
MLB,2024-07-31 00:53,210.00,7.00,M
MLB,2024-07-31 01:53,210.00,3.00,M
MLB,2024-07-31 02:53,0.00,0.00,M
MLB,2024-07-31 03:53,170.00,3.00,M
MLB,2024-07-31 04:53,170.00,4.00,M
MLB,2024-07-31 05:53,190.00,4.00,M
MLB,2024-07-31 06:53,0.00,0.00,M
MLB,2024-07-31 07:53,0.00,0.00,M
MLB,2024-07-31 08:53,0.00,0.00,M
MLB,2024-07-31 09:53,270.00,3.00,M
MLB,2024-07-31 10:53,0.00,0.00,M
MLB,2024-07-31 11:53,0.00,0.00,M
MLB,2024-07-31 12:53,190.00,4.00,M
MLB,2024-07-31 13:53,200.00,6.00,M
MLB,2024-07-31 14:53,180.00,5.00,M
MLB,2024-07-31 15:53,170.00,4.00,M
MLB,2024-07-31 16:44,M,M,M
MLB,2024-07-31 16:53,100.00,9.00,M
MLB,2024-07-31 17:17,160.00,9.00,M
MLB,2024-07-31 17:53,100.00,8.00,M
MLB,2024-07-31 18:53,110.00,10.00,M
MLB,2024-07-31 19:53,120.00,9.00,M
MLB,2024-07-31 20:53,140.00,9.00,M
MLB,2024-07-31 21:53,110.00,10.00,M
MLB,2024-07-31 22:53,110.00,9.00,M
MLB,2024-07-31 23:53,120.00,6.00,M
MLB,2024-08-01 00:53,140.00,6.00,M
MLB,2024-08-01 01:53,150.00,5.00,M
MLB,2024-08-01 02:53,150.00,3.00,M
MLB,2024-08-01 03:53,150.00,4.00,M
MLB,2024-08-01 04:53,140.00,3.00,M
MLB,2024-08-01 05:53,150.00,4.00,M
MLB,2024-08-01 06:53,150.00,5.00,M
MLB,2024-08-01 07:53,170.00,3.00,M
MLB,2024-08-01 08:53,180.00,4.00,M
MLB,2024-08-01 09:53,190.00,3.00,M
MLB,2024-08-01 10:53,210.00,5.00,M
MLB,2024-08-01 11:53,210.00,3.00,M
MLB,2024-08-01 12:53,240.00,3.00,M
MLB,2024-08-01 13:53,0.00,0.00,M
MLB,2024-08-01 14:53,70.00,4.00,M
MLB,2024-08-01 15:15,250.00,4.00,M
MLB,2024-08-01 15:44,M,6.00,M
MLB,2024-08-01 15:53,40.00,7.00,M
MLB,2024-08-01 16:53,200.00,3.00,M
MLB,2024-08-01 17:10,M,5.00,M
MLB,2024-08-01 17:29,50.00,9.00,M
MLB,2024-08-01 17:53,60.00,11.00,15.00
MLB,2024-08-01 18:03,80.00,9.00,M
MLB,2024-08-01 18:53,80.00,9.00,M
MLB,2024-08-01 19:53,60.00,11.00,M
MLB,2024-08-01 20:53,90.00,11.00,M
MLB,2024-08-01 21:53,70.00,10.00,M
MLB,2024-08-01 22:53,90.00,7.00,M
MLB,2024-08-01 23:53,130.00,5.00,M
MLB,2024-08-02 00:25,0.00,0.00,M
MLB,2024-08-02 00:53,210.00,3.00,M
MLB,2024-08-02 01:15,170.00,3.00,M
MLB,2024-08-02 01:53,110.00,7.00,M
MLB,2024-08-02 02:53,110.00,7.00,M
MLB,2024-08-02 03:53,M,5.00,M
MLB,2024-08-02 04:53,270.00,5.00,M
MLB,2024-08-02 05:53,280.00,3.00,M
MLB,2024-08-02 06:53,100.00,7.00,M
MLB,2024-08-02 07:53,0.00,0.00,M
MLB,2024-08-02 08:53,300.00,4.00,M
MLB,2024-08-02 09:53,310.00,3.00,M
MLB,2024-08-02 10:53,300.00,3.00,M
MLB,2024-08-02 11:53,0.00,0.00,M
MLB,2024-08-02 12:53,100.00,4.00,M
MLB,2024-08-02 13:07,120.00,4.00,M
MLB,2024-08-02 13:28,70.00,5.00,M
MLB,2024-08-02 13:53,100.00,8.00,M
MLB,2024-08-02 14:53,100.00,10.00,15.00
MLB,2024-08-02 15:53,90.00,8.00,M
MLB,2024-08-02 16:53,70.00,9.00,M
MLB,2024-08-02 17:53,80.00,10.00,M
MLB,2024-08-02 18:53,100.00,10.00,M
MLB,2024-08-02 19:53,110.00,12.00,17.00
MLB,2024-08-02 20:53,110.00,13.00,M
MLB,2024-08-02 21:53,100.00,10.00,M
MLB,2024-08-02 22:53,120.00,7.00,M
MLB,2024-08-02 23:53,120.00,8.00,M
MLB,2024-08-03 00:53,110.00,9.00,M
MLB,2024-08-03 01:53,120.00,7.00,M
MLB,2024-08-03 02:53,120.00,9.00,M
MLB,2024-08-03 03:53,120.00,11.00,22.00
MLB,2024-08-03 04:53,140.00,5.00,M
MLB,2024-08-03 05:53,120.00,7.00,M
MLB,2024-08-03 06:53,120.00,8.00,M
MLB,2024-08-03 07:53,100.00,9.00,M
MLB,2024-08-03 08:49,90.00,9.00,M
MLB,2024-08-03 08:53,90.00,9.00,M
MLB,2024-08-03 09:05,100.00,8.00,M
MLB,2024-08-03 09:53,110.00,7.00,M
MLB,2024-08-03 10:53,120.00,7.00,M
MLB,2024-08-03 11:53,140.00,7.00,M
MLB,2024-08-03 12:53,70.00,12.00,M
MLB,2024-08-03 13:53,100.00,9.00,M
MLB,2024-08-03 14:53,130.00,12.00,M
MLB,2024-08-03 15:45,180.00,12.00,25.00
MLB,2024-08-03 15:53,180.00,9.00,M
MLB,2024-08-03 15:56,190.00,9.00,M
MLB,2024-08-03 16:53,130.00,4.00,M
MLB,2024-08-03 17:21,130.00,9.00,22.00
MLB,2024-08-03 17:26,140.00,8.00,M
MLB,2024-08-03 17:38,130.00,12.00,M
MLB,2024-08-03 17:53,160.00,10.00,19.00
MLB,2024-08-03 18:00,160.00,9.00,M
MLB,2024-08-03 18:20,160.00,4.00,M
MLB,2024-08-03 18:53,110.00,4.00,M
MLB,2024-08-03 19:53,100.00,8.00,M
MLB,2024-08-03 20:53,130.00,5.00,M
MLB,2024-08-03 21:53,80.00,7.00,M
MLB,2024-08-03 22:53,100.00,7.00,M
MLB,2024-08-03 23:31,110.00,8.00,M
MLB,2024-08-03 23:53,110.00,8.00,M
MLB,2024-08-04 00:10,120.00,9.00,M
MLB,2024-08-04 00:24,100.00,11.00,M
MLB,2024-08-04 00:45,120.00,16.00,25.00
MLB,2024-08-04 00:53,130.00,8.00,25.00
MLB,2024-08-04 01:04,130.00,6.00,M
MLB,2024-08-04 01:53,170.00,4.00,M
MLB,2024-08-04 02:53,130.00,8.00,M
MLB,2024-08-04 03:53,140.00,9.00,M
MLB,2024-08-04 04:53,140.00,5.00,M
MLB,2024-08-04 05:20,160.00,13.00,M
MLB,2024-08-04 05:27,160.00,11.00,M
MLB,2024-08-04 05:42,150.00,9.00,M
MLB,2024-08-04 05:53,150.00,8.00,M
MLB,2024-08-04 06:53,130.00,4.00,M
MLB,2024-08-04 07:53,130.00,5.00,M
MLB,2024-08-04 08:53,120.00,9.00,M
MLB,2024-08-04 09:53,110.00,7.00,M
MLB,2024-08-04 10:53,110.00,10.00,M
MLB,2024-08-04 11:53,120.00,11.00,19.00
MLB,2024-08-04 12:53,120.00,10.00,19.00
MLB,2024-08-04 13:53,120.00,11.00,19.00
MLB,2024-08-04 14:10,130.00,10.00,20.00
MLB,2024-08-04 14:20,120.00,11.00,22.00
MLB,2024-08-04 14:53,130.00,14.00,22.00
MLB,2024-08-04 15:14,130.00,12.00,23.00
MLB,2024-08-04 15:31,120.00,15.00,22.00
MLB,2024-08-04 15:53,120.00,14.00,23.00
MLB,2024-08-04 16:28,120.00,15.00,27.00
MLB,2024-08-04 16:53,120.00,12.00,26.00
MLB,2024-08-04 17:08,120.00,17.00,25.00
MLB,2024-08-04 17:19,120.00,13.00,23.00
MLB,2024-08-04 17:53,130.00,17.00,26.00
MLB,2024-08-04 18:22,140.00,14.00,26.00
MLB,2024-08-04 18:31,130.00,13.00,24.00
MLB,2024-08-04 18:41,140.00,16.00,24.00
MLB,2024-08-04 18:48,140.00,20.00,28.00
MLB,2024-08-04 18:53,140.00,17.00,28.00
MLB,2024-08-04 18:57,130.00,16.00,24.00
MLB,2024-08-04 19:06,130.00,16.00,31.00
MLB,2024-08-04 19:12,140.00,16.00,26.00
MLB,2024-08-04 19:23,140.00,14.00,22.00
MLB,2024-08-04 19:53,120.00,10.00,20.00
MLB,2024-08-04 20:31,130.00,17.00,30.00
MLB,2024-08-04 20:51,130.00,17.00,31.00
MLB,2024-08-04 20:53,130.00,19.00,31.00
MLB,2024-08-04 21:53,130.00,12.00,25.00
MLB,2024-08-04 22:15,140.00,14.00,22.00
MLB,2024-08-04 22:25,170.00,14.00,21.00
MLB,2024-08-04 22:29,180.00,19.00,30.00
MLB,2024-08-04 22:33,170.00,13.00,30.00
MLB,2024-08-04 22:42,90.00,9.00,20.00
MLB,2024-08-04 22:44,80.00,7.00,18.00
MLB,2024-08-04 22:53,150.00,5.00,M
MLB,2024-08-04 23:05,180.00,11.00,21.00
MLB,2024-08-04 23:17,170.00,13.00,26.00
MLB,2024-08-04 23:53,170.00,11.00,M
MLB,2024-08-05 00:00,160.00,11.00,M
MLB,2024-08-05 00:53,150.00,9.00,M
MLB,2024-08-05 01:53,150.00,13.00,M
MLB,2024-08-05 02:53,150.00,10.00,M
MLB,2024-08-05 03:53,150.00,10.00,19.00
MLB,2024-08-05 04:53,150.00,9.00,18.00
MLB,2024-08-05 05:53,150.00,12.00,M
MLB,2024-08-05 06:53,160.00,15.00,22.00
MLB,2024-08-05 07:53,150.00,13.00,22.00
MLB,2024-08-05 08:53,150.00,13.00,23.00
MLB,2024-08-05 09:53,160.00,17.00,25.00
MLB,2024-08-05 10:53,170.00,13.00,23.00
MLB,2024-08-05 11:53,160.00,14.00,21.00
MLB,2024-08-05 12:53,160.00,13.00,21.00
MLB,2024-08-05 13:53,170.00,14.00,24.00
MLB,2024-08-05 14:53,170.00,11.00,M
MLB,2024-08-05 15:53,170.00,13.00,21.00
MLB,2024-08-05 16:53,180.00,15.00,24.00
MLB,2024-08-05 17:53,180.00,13.00,21.00
MLB,2024-08-05 18:53,200.00,15.00,27.00
MLB,2024-08-05 19:53,200.00,12.00,18.00
MLB,2024-08-05 20:53,180.00,14.00,22.00
MLB,2024-08-05 21:53,190.00,19.00,29.00
MLB,2024-08-05 22:53,190.00,13.00,20.00
MLB,2024-08-05 23:53,190.00,16.00,24.00
MLB,2024-08-06 00:53,180.00,13.00,25.00
MLB,2024-08-06 01:05,190.00,10.00,23.00
MLB,2024-08-06 01:35,190.00,13.00,20.00
MLB,2024-08-06 01:42,190.00,15.00,21.00
MLB,2024-08-06 01:53,190.00,14.00,23.00
MLB,2024-08-06 02:53,200.00,13.00,24.00
MLB,2024-08-06 03:34,200.00,13.00,25.00
MLB,2024-08-06 03:53,190.00,13.00,24.00
MLB,2024-08-06 04:53,190.00,13.00,22.00
MLB,2024-08-06 05:26,190.00,11.00,M
MLB,2024-08-06 05:53,200.00,14.00,24.00
MLB,2024-08-06 06:16,190.00,13.00,23.00
MLB,2024-08-06 06:53,200.00,13.00,25.00
MLB,2024-08-06 07:53,190.00,11.00,19.00
MLB,2024-08-06 08:53,200.00,12.00,20.00
MLB,2024-08-06 09:53,190.00,10.00,M
MLB,2024-08-06 10:10,190.00,12.00,M
MLB,2024-08-06 10:23,200.00,11.00,19.00
MLB,2024-08-06 10:38,200.00,12.00,20.00
MLB,2024-08-06 10:53,200.00,13.00,M
MLB,2024-08-06 11:49,190.00,13.00,M
MLB,2024-08-06 11:53,190.00,12.00,18.00
MLB,2024-08-06 12:34,210.00,11.00,M
MLB,2024-08-06 12:53,200.00,11.00,M
MLB,2024-08-06 13:25,210.00,11.00,M
MLB,2024-08-06 13:53,220.00,12.00,22.00
MLB,2024-08-06 14:53,240.00,17.00,28.00
MLB,2024-08-06 15:04,230.00,16.00,28.00
MLB,2024-08-06 15:53,230.00,19.00,28.00
MLB,2024-08-06 16:53,230.00,17.00,24.00
MLB,2024-08-06 17:53,250.00,17.00,29.00
MLB,2024-08-06 18:53,220.00,11.00,27.00
MLB,2024-08-06 19:53,260.00,13.00,25.00
MLB,2024-08-06 20:53,250.00,12.00,18.00
MLB,2024-08-06 21:53,240.00,14.00,22.00
MLB,2024-08-06 22:53,250.00,14.00,21.00
MLB,2024-08-06 23:53,250.00,10.00,18.00
MLB,2024-08-07 00:53,230.00,9.00,M
MLB,2024-08-07 01:53,240.00,9.00,M
MLB,2024-08-07 02:53,230.00,10.00,M
MLB,2024-08-07 03:53,230.00,9.00,M
MLB,2024-08-07 04:53,230.00,13.00,M
MLB,2024-08-07 05:53,220.00,12.00,M
MLB,2024-08-07 06:53,240.00,11.00,M
MLB,2024-08-07 07:53,230.00,10.00,M
MLB,2024-08-07 08:53,220.00,10.00,M
MLB,2024-08-07 09:53,220.00,11.00,M
MLB,2024-08-07 10:53,240.00,12.00,20.00
MLB,2024-08-07 11:31,240.00,12.00,M
MLB,2024-08-07 11:53,230.00,11.00,M
MLB,2024-08-07 12:53,220.00,12.00,M
MLB,2024-08-07 13:01,230.00,8.00,16.00
MLB,2024-08-07 13:53,250.00,13.00,21.00
MLB,2024-08-07 14:00,250.00,15.00,23.00
MLB,2024-08-07 14:17,260.00,19.00,25.00
MLB,2024-08-07 14:53,250.00,12.00,22.00
MLB,2024-08-07 15:53,230.00,13.00,25.00
MLB,2024-08-07 16:53,230.00,16.00,24.00
